Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,Sum,MPQ Kemas,MPQ Supply
B-R4L04N-W,Wardah Lightening Matte Powder 04 Light Ivory (22N) 10 g,300,27678,27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13944,0,13944,13944,0,0,0,0,0,27678,0,0,0,27678,0,0,0,27678,0,0,0,27678,0,0,0,0,27678,0,0,0,27678,0,0,27678,0,0,0,27678,0,27678,0,0,0,0,0,27678,0,0,0,27678,0,,,346290,27678,27698
B-RBMLP01-EM,Emina Bare With Me Mineral Loose Powder 01 Fair 8 g,10,1176,1196,0,0,0,1176,0,1176,0,0,0,0,0,0,1176,0,0,0,1176,0,0,0,0,1176,0,0,0,1176,0,0,0,1176,0,0,0,0,1176,0,0,0,1176,0,0,0,1176,0,0,0,0,1176,0,0,0,1176,0,0,0,0,1176,0,0,0,1176,0,0,0,0,0,0,,,16464,1176,1196
B-RBMLP02-EM,Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g,10,1176,1196,0,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,1176,0,0,0,0,,,24696,1176,1196
B-RBMLP03-EM,Emina Bare With Me Mineral Loose Powder 03 Amber 8 g,10,1176,1196,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,,,11760,1176,1196
B-RBMLP04-EM,Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g,10,1176,1196,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,1176,0,0,0,0,,,8232,1176,1196
B-RBSLP-EM,Emina Bright Stuff Loose Powder 55 g,300,5364,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5364,0,16092,16092,37548,37548,37548,32184,42912,42912,42912,42912,32184,26820,32184,26820,32184,10728,10728,10728,10728,32184,37548,37548,32184,37548,42912,37548,37548,32184,32184,91188,0,0,42912,37548,37548,42912,37548,37548,42912,37548,37548,,,1351728,5364,5384
B-SFLP-EM8G,Emina Sebum Fighter Loose Powder 8 g,10,1176,1196,1176,1176,1176,1176,0,1176,0,0,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,1176,1176,0,1176,0,0,1176,,,56448,1176,1196
B-SPB-MO13GR,MAKE OVER Shimmering Powder Bronzed 13 gr,3,192,212,0,0,0,0,0,0,0,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,0,0,0,,,4032,192,212
B-SPC-MO13GR,MAKE OVER Shimmering Powder Chrystalist 13 gr,3,192,212,0,192,0,192,0,192,0,0,0,0,192,0,192,0,192,0,192,0,192,0,192,0,0,192,0,192,0,192,0,192,0,192,0,192,0,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,0,192,0,192,0,192,0,192,0,192,0,192,0,0,0,0,192,,,5568,192,212
B-SPG-MO13GR,MAKE OVER Shimmering Powder Goldinx 13 gr,3,192,212,192,0,0,0,192,0,0,0,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,0,192,0,192,0,0,192,0,0,192,0,0,0,,,4032,192,212
B-SPQ-MO13GR,MAKE OVER Shimmering Powder Quartza 13 gr,3,240,260,0,0,0,0,0,240,0,0,0,240,0,0,240,0,0,240,0,0,0,240,0,0,240,0,0,240,0,0,240,0,0,0,240,0,0,240,0,0,240,0,0,0,240,0,0,240,0,0,240,0,0,240,0,0,0,240,0,0,240,0,0,240,0,0,0,0,0,,,4320,240,260
B-W3ELFP01-W30G,Wardah Evd Lum Face Powder 01 Light Beige 30 g (Pc(s)),100,"3,312","3,332","6,624","6,624","6,624","3,312","3,312","3,312",0,0,"6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","3,312",0,"3,312",,,"298,080","3,312","3,332"
B-W3ELFP02-W30G,Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s)),100,"3,312","3,332","3,312","6,624","3,312","6,624","3,312","6,624","3,312",0,0,"6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","3,312","6,624","3,312","6,624","3,312","6,624","3,312","3,312","3,312",0,"3,312",,,"298,080","3,312","3,332"
B-W3ELFP03-W30G,Wardah Evd Lum Face Powder 03 Ivory 30 g (Pc(s)),100,3264,3284,0,3264,3264,3264,3264,3264,0,0,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,0,0,3264,,,182784,3264,3284
B-W3ELFP04-W30G,Wardah Evd Lum Face Powder 04 Natural 30 g (Pc(s)),100,3264,3284,3264,3264,3264,3264,3264,3264,3264,0,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,6528,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,6528,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,3264,0,3264,,,218688,3264,3284
BBC-EL-W15ML,Wardah Everyday BB Cream Light 15 ml (pc(s)),800,45504,46504,0,0,0,0,0,0,45504,0,0,0,0,45504,0,0,0,45504,0,0,0,0,45504,0,0,0,0,45504,0,0,0,45504,0,0,0,0,45504,0,0,0,0,45504,0,0,0,0,45504,0,0,0,45504,0,0,0,0,45504,0,0,0,0,45504,0,0,0,0,45504,0,0,0,,,591552,45504,46504
BBC-EL-W30ML,Wardah Everyday BB Cream Light 30 ml (Pc(s)),180,5220,5377,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,5220,0,0,0,5220,0,0,0,0,5220,,,114840,5220,5377
BBC-EN-W15ML,Wardah Everyday BB Cream Natural 15 ml (Pc(s)),1000,56112,57112,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,0,56112,0,0,56112,0,0,0,56112,0,0,0,,,1010016,56112,57112
BBC-EN-W30ML,Wardah Everyday BB Cream Natural 30 ml (Pc(s)),1000,31068,32001,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,0,0,0,0,0,0,0,31068,0,0,0,0,0,0,,,155340,31068,32001
BBC-HSBBC-EM,Emina Daily Matte BB Cream 03 Caramel 16 g,100,5280,5439,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,0,0,,,105600,5280,5439
BBC-HSBBL-EM,Emina Daily Matte BB Cream 01 Light 16 g,400,22539,23216,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,0,22539,0,0,0,0,0,0,,,180312,22539,23216
BBC-HSBBN-EM,Emina Daily Matte BB Cream 02 Natural 16 g,500,28076,28919,0,0,0,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,0,0,28076,0,0,0,0,0,0,28076,0,0,0,0,0,28076,0,0,0,0,0,0,0,,,252684,28076,28919
BBC-LL-W15ML,Wardah Lightening BB Cream Light 15 ml (pc(s)),1000,55440,56440,0,0,0,55440,0,55440,0,55440,0,0,55440,0,55440,0,55440,0,0,55440,0,55440,0,15576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,459096,55440,56440
BBC-LL-W30ML,Wardah Lightening BB Cream Light 30 ml (Pc(s)),500,14977,15430,14977,0,0,0,0,0,0,0,0,0,0,14977,0,0,0,0,0,0,0,0,14966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44920,14977,15430
BBC-LN-W15ML,Wardah Lightening BB Cream Natural 15 ml (pc(s)),500,26895,27702,0,26895,0,26895,26895,0,26895,26895,26895,0,26895,26895,0,26895,26895,0,26895,26895,26895,0,26895,26895,0,26895,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,434870,26895,27702
BBC-LN-W30ML,Wardah Lightening BB Cream Natural 30 ml (Pc(s)),200,5976,6156,0,0,0,5976,0,0,5976,0,5976,0,0,5976,0,0,5976,0,0,5976,0,5976,0,0,5976,0,0,5976,0,0,5976,0,0,5976,0,5976,0,0,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77688,5976,6156
BBC-RL01N1-W,Wardah Lightening BB Cream 01 Revamp 30 ml,1000,45190,45344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90380,45190,45344
BBC-RL01N2-W,Wardah Lightening BB Cream 01 Revamp 15 ml,1000,59625,59779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59625,0,59625,0,0,0,0,59625,0,0,59625,0,0,59625,0,59625,0,0,0,59625,0,0,59625,0,0,59625,0,0,59625,0,0,59625,0,0,59625,0,0,0,59625,0,0,59625,0,0,0,59625,,,894375,59625,59779
BBC-RL02N1-W,Wardah Lightening BB Cream 02 Revamp 30 ml,500,14645,14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,0,14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,,,58580,14645,14822
BBC-RL02N2-W,Wardah Lightening BB Cream 02 Revamp 15 ml,1000,59625,59779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59625,0,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,0,59625,0,0,0,0,59625,0,0,0,0,0,0,0,59625,0,0,0,0,0,59625,0,,,477000,59625,59779
BL-BSEG01-B,Beyondly Evoglow Radiant Body Serum,200,1099,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,1099,0,0,1099,0,0,1099,0,0,1099,0,0,0,1099,0,0,1099,0,0,1099,0,,,10990,1099,1140
BL-BSMT01-B,Beyondly Milk Thistle Remedy Body Serum,200,1099,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,1099,0,0,1099,0,0,1099,0,0,1099,0,0,0,1099,0,0,1099,0,0,1099,0,,,10990,1099,1140
BO-BSA-MO,MAKE OVER BO Single A NEW,18,2232,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2232,2252
BO-BSB-MO,MAKE OVER BO Single B NEW,18,2232,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2232,2252
BO-BSC-MO,MAKE OVER BO Single C NEW,18,2232,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2232,2252
BO-CLBSNT-EM,Emina Cheek Lit Highlighter Stick Nudetwinkle 7 g,5,576,596,0,0,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,576,0,576,576,0,0,0,0,,,21312,576,596
BO-CLBSPE-EM,Emina Cheek Lit Blush Stick Peach 7 g,5,576,596,0,576,576,576,576,1152,576,576,576,1152,576,576,576,576,1152,576,576,576,1152,576,576,576,576,1152,576,576,576,"1,152",576,576,576,576,1152,576,576,576,1152,576,576,576,1152,576,576,576,576,1152,576,576,576,1152,576,576,576,576,1152,576,576,576,1152,576,576,576,576,"1,152",0,0,576,,,44928,576,596
BO-CLBSPI-EM,Emina Cheek Lit Blush Stick Pink 7 g,5,576,596,0,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,0,0,576,,,"24,768",576,596
BO-CLCNB-EM10ML,Emina Cheek Lit Cream Blush Nudie Brown 10 ml,65,4760,4903,0,0,0,0,0,4760,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,,,38080,4760,4903
BO-CLCPE-EM10ML,Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),65,5040,5192,0,0,0,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,5040,0,0,0,0,5040,0,0,0,0,5040,0,0,0,0,0,,,60480,5040,5192
BO-CLCPI-EM10ML,Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),65,5040,5192,0,0,5040,0,0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,5040,0,0,0,0,0,5040,0,0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,"5,040",0,0,0,0,0,5040,0,0,0,0,0,0,5040,0,,,55440,5040,5192
BO-CLCVI-EM10ML,Emina Cheek Lit Cream Blush Violet 10 ml,65,4830,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,,,14490,4830,4975
BO-CLPBAC-EM,Emina Cheek Lit Pressed Blush Apple Crumble 3.5 g,14,3000,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,3840,0,3000,0,3000,0,3000,0,3000,0,3000,0,0,0,3000,0,3000,0,0,3000,0,0,3000,0,0,3000,0,3000,0,0,3000,0,0,3000,0,3000,0,3000,0,0,3000,0,3000,0,3000,0,3000,0,0,,,64680,3000,3020
BO-CLPBCP-EM,Emina Cheek Lit Pressed Blush Cherry Popsicle 3.5 g,14,3000,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,3840,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,3000,0,0,0,3000,0,0,0,0,3000,0,0,0,3000,0,0,,,37680,3000,3020
BO-CLPCS-EM3.5GR,Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),14,3000,3020,0,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21000,3000,3020
BO-CLPPB-EM3.5GR,Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),14,3000,3020,3000,0,0,3000,0,3000,0,0,0,3000,0,3000,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21000,3000,3020
BO-CLPPCCC-EM3.5GR,Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),14,3000,3020,3000,3000,0,3000,3000,0,3000,0,0,3000,3000,0,3000,3000,0,3000,3000,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34560,3000,3020
BO-CLPPMCB-EM3.5GR,Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),14,3000,3020,0,0,3000,0,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12000,3000,3020
BO-CLPPPML-EM3.5GR,Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),14,3000,3020,3000,3000,3000,0,3000,0,0,0,3000,3000,3000,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30000,3000,3020
BO-CLPPTVB-EM3.5GR,Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s)),14,3000,3020,0,0,0,0,0,3000,0,0,0,3000,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15000,3000,3020
BO-CM-MO20G,MAKE OVER Cheek Marbles 20 g (Pc(s)),7,1128,1148,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,1128,0,0,0,,,6768,1128,1148
BO-COCBMM-W,Wardah Colorfit Cream Blush 02 MERRY MAUVE 3 g,15,4320,4340,0,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,4320,4320,4320,8640,0,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,4320,4320,0,4320,4320,4320,4320,4320,0,0,4320,,,254880,4320,4340
BO-COCBSC-W,Wardah Colorfit Cream Blush 01 SAND CORAL 3 g,10,2880,2900,0,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,5760,2880,5760,2880,5760,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,5760,2880,0,2880,2880,2880,2880,2880,2880,2880,0,2880,,,213120,2880,2900
BO-COCBSP-W,Wardah Colorfit Cream Blush 03 SUMMER PEACH 3 g,10,2880,2900,5760,2880,2880,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,5760,2880,5760,2880,2880,2880,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,2880,2880,2880,2880,2880,5760,2880,2880,2880,2880,0,2880,5760,2880,2880,2880,0,0,2880,,,210240,2880,2900
BO-CPFTLB-TA,Tavi Color Play Face Tint Love Bites 9 g,15,1488,1508,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,,,4464,1488,1508
BO-CPFTM-TA,Tavi Color Play Face Tint Moonchild 9 g,15,1488,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,,,2976,1488,1508
BO-CPFTST-TA,Tavi Color Play Face Tint Starburst 9 g,15,1488,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,,,4464,1488,1508
BO-CPFTW-TA,Tavi Color Play Face Tint Wallflower 9 g,15,1488,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2976,1488,1508
BO-CPLP-W,WARDAH CRYSTALLURE Precious Lustre Prism Blush 10 g,5,576,596,576,0,576,0,576,0,0,0,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,0,0,,,14400,576,596
BO-E01-W,Wardah Exclusive Blush On 01 Rosy Pink 6.5 g,14,1776,1796,3552,0,1776,1776,0,1776,1776,0,1776,1776,0,1776,0,1776,1776,0,1776,1776,0,1776,1776,0,1776,0,1776,1776,1776,1776,1776,0,1776,1776,1776,1776,1776,1776,1776,1776,0,1776,1776,1776,1776,1776,1776,1776,1776,0,1776,1776,1776,1776,1776,1776,1776,1776,0,1776,1776,1776,0,1776,1776,1776,0,0,1776,,,92352,1776,1796
BO-E02-W,Wardah Exclusive Blush On 02 Coral Peach 6.5 g,14,1872,1892,1872,0,1872,1872,1872,1872,1872,0,1872,1872,0,1872,1872,1872,1872,0,1872,1872,1872,1872,0,1872,1872,1872,1872,0,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,0,1872,1872,1872,1872,0,1872,0,,,108576,1872,1892
BO-HLT01-MO,MAKE OVER Hydrastay Liquid Tint Blush 01 Flair 15 ml,65,3360,3461,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,,,20160,3360,3461
BO-HLT02-MO,MAKE OVER Hydrastay Liquid Tint Blush 02 Gala 15 ml,65,3360,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10080,3360,3461
BO-HLT03-MO,MAKE OVER Hydrastay Liquid Tint Blush 03 Solace 15 ml,65,3360,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,,,10080,3360,3461
